Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
11;Rogaland;1111;Sokndal;;;INP;Industri- og Næringspartiet;0,74349;2409;7;7;14;0,74349;0,74349;
11;Rogaland;1111;Sokndal;;;KRISTNE;Partiet De Kristne;2,17738;2409;25;16;41;0,6452;-1,03547;
11;Rogaland;1111;Sokndal;;;LIBS;Liberalistene;0,15932;2409;1;2;3;0,10825;-0,24229;
11;Rogaland;1111;Sokndal;;;PIR;Piratpartiet;0,21243;2409;1;3;4;-0,14508;0,21243;
11;Rogaland;1111;Sokndal;;;PP;Pensjonistpartiet;0,15932;2409;0;3;3;-0,09604;-0,37616;
11;Rogaland;1111;Sokndal;;;PS;Partiet Sentrum;0,15932;2409;2;1;3;0,15932;0,15932;
11;Rogaland;1111;Sokndal;;;BLANKE;Blanke;0,26553;2409;2;3;5;-0,39841;-1,14009;
11;Rogaland;1112;Lund;;;A;Arbeiderpartiet;16,68618;2330;133;152;285;-1,84452;-0,97984;
11;Rogaland;1112;Lund;;;SV;SV - Sosialistisk Venstreparti;1,52225;2330;14;12;26;0,09681;0,10381;
11;Rogaland;1112;Lund;;;RØDT;Rødt;1,75644;2330;18;12;30;1,09855;0,14458;
11;Rogaland;1112;Lund;;;SP;Senterpartiet;22,95082;2330;138;254;392;8,58678;2,51239;
11;Rogaland;1112;Lund;;;KRF;Kristelig Folkeparti;15,86651;2330;146;125;271;2,48932;-1,47714;
11;Rogaland;1112;Lund;;;MDG;Miljøpartiet De Grønne;1,3466;2330;18;5;23;-0,40778;-1,10343;
11;Rogaland;1112;Lund;;;V;Venstre;1,93208;2330;13;20;33;0,06805;-1,61401;
11;Rogaland;1112;Lund;;;H;Høyre;13,34895;2330;111;117;228;-6,44272;-0,51308;
11;Rogaland;1112;Lund;;;FRP;Fremskrittspartiet;19,20375;2330;132;196;328;-6,45415;3,40749;
11;Rogaland;1112;Lund;;;AAN;Alliansen - Alternativ for Norge;0,1171;2330;0;2;2;0,1171;0,1171;
11;Rogaland;1112;Lund;;;DEMN;Demokratene;1,69789;2330;17;12;29;1,58824;1,50447;
11;Rogaland;1112;Lund;;;FNB;Folkeaksjonen Nei til mer bompenger;0;2330;0;0;0;0;-2,90135;
11;Rogaland;1112;Lund;;;HELSE;Helsepartiet;0,23419;2330;0;4;4;0,17937;0,23419;
11;Rogaland;1112;Lund;;;INP;Industri- og Næringspartiet;0,70258;2330;6;6;12;0,70258;0,70258;
11;Rogaland;1112;Lund;;;KRISTNE;Partiet De Kristne;2,04918;2330;12;23;35;0,89786;0,37284;
11;Rogaland;1112;Lund;;;LIBS;Liberalistene;0,05855;2330;0;1;1;0,00372;-0,00593;
11;Rogaland;1112;Lund;;;PIR;Piratpartiet;0;2330;0;0;0;-0,2193;0;
11;Rogaland;1112;Lund;;;PP;Pensjonistpartiet;0,29274;2330;4;1;5;0,01862;-0,73885;
11;Rogaland;1112;Lund;;;PS;Partiet Sentrum;0,23419;2330;3;1;4;0,23419;0,23419;
11;Rogaland;1112;Lund;;;BLANKE;Blanke;0,58548;2330;3;7;10;0,31136;-1,86455;
11;Rogaland;1114;Bjerkreim;;;A;Arbeiderpartiet;10,70277;1940;93;73;166;1,11198;1,30044;
11;Rogaland;1114;Bjerkreim;;;SV;SV - Sosialistisk Venstreparti;2,45003;1940;26;12;38;0,78763;1,21097;
11;Rogaland;1114;Bjerkreim;;;RØDT;Rødt;1,67634;1940;16;10;26;0,97301;0,94747;
11;Rogaland;1114;Bjerkreim;;;SP;Senterpartiet;36,17021;1940;309;252;561;7,0142;1,25768;
11;Rogaland;1114;Bjerkreim;;;KRF;Kristelig Folkeparti;16,05416;1940;134;115;249;-2,99955;-3,40648;
11;Rogaland;1114;Bjerkreim;;;MDG;Miljøpartiet De Grønne;0,64475;1940;5;5;10;0,00536;-0,81298;
11;Rogaland;1114;Bjerkreim;;;V;Venstre;1,74081;1940;12;15;27;-0,17735;-0,44578;
11;Rogaland;1114;Bjerkreim;;;H;Høyre;14,31335;1940;125;97;222;-5,31581;-2,4505;
11;Rogaland;1114;Bjerkreim;;;FRP;Fremskrittspartiet;13,6686;1940;109;103;212;-2,82756;4,77647;
11;Rogaland;1114;Bjerkreim;;;AAN;Alliansen - Alternativ for Norge;0,06447;1940;1;0;1;0,06447;0,06447;
11;Rogaland;1114;Bjerkreim;;;DEMN;Demokratene;0,77369;1940;6;6;12;0,70976;0,77369;
11;Rogaland;1114;Bjerkreim;;;FNB;Folkeaksjonen Nei til mer bompenger;0;1940;0;0;0;0;-2,98834;
11;Rogaland;1114;Bjerkreim;;;HELSE;Helsepartiet;0,2579;1940;4;0;4;0,06608;0,2579;
11;Rogaland;1114;Bjerkreim;;;INP;Industri- og Næringspartiet;0,38685;1940;2;4;6;0,38685;0,38685;
11;Rogaland;1114;Bjerkreim;;;KRISTNE;Partiet De Kristne;0,58027;1940;1;8;9;0,06876;-0,87746;
11;Rogaland;1114;Bjerkreim;;;LIBS;Liberalistene;0;1940;0;0;0;0;-0,07289;
11;Rogaland;1114;Bjerkreim;;;PIR;Piratpartiet;0,06447;1940;1;0;1;-0,12734;0,06447;
11;Rogaland;1114;Bjerkreim;;;PP;Pensjonistpartiet;0,19342;1940;2;1;3;0,19342;-0,24389;
11;Rogaland;1114;Bjerkreim;;;PS;Partiet Sentrum;0,2579;1940;3;1;4;0,2579;0,2579;
11;Rogaland;1114;Bjerkreim;;;BLANKE;Blanke;0,58027;1940;5;4;9;0,19664;-1,53343;
11;Rogaland;1119;Hå;;;A;Arbeiderpartiet;13,73413;12628;870;471;1341;0,20206;0,94756;
11;Rogaland;1119;Hå;;;SV;SV - Sosialistisk Venstreparti;2,42728;12628;172;65;237;0,15316;-0,23301;
11;Rogaland;1119;Hå;;;RØDT;Rødt;1,99713;12628;134;61;195;1,46445;0,78345;
11;Rogaland;1119;Hå;;;SP;Senterpartiet;21,51782;12628;1234;867;2101;6,11114;-0,29167;
11;Rogaland;1119;Hå;;;KRF;Kristelig Folkeparti;16,92954;12628;971;682;1653;0,01702;-3,88694;
11;Rogaland;1119;Hå;;;MDG;Miljøpartiet De Grønne;0,932;12628;68;23;91;-0,33824;-1,18888;
11;Rogaland;1119;Hå;;;V;Venstre;1,19828;12628;63;54;117;-0,09244;0,59757;
11;Rogaland;1119;Hå;;;H;Høyre;17,38017;12628;1034;663;1697;-5,96545;0,13118;
11;Rogaland;1119;Hå;;;FRP;Fremskrittspartiet;20,08398;12628;1028;933;1961;-2,73921;6,90512;
11;Rogaland;1119;Hå;;;AAN;Alliansen - Alternativ for Norge;0,05121;12628;3;2;5;0,05121;0,05121;
11;Rogaland;1119;Hå;;;DEMN;Demokratene;1,0549;12628;70;33;103;0,93197;0,77293;
11;Rogaland;1119;Hå;;;FNB;Folkeaksjonen Nei til mer bompenger;0,13314;12628;5;8;13;0,13314;-3,25045;
11;Rogaland;1119;Hå;;;HELSE;Helsepartiet;0,10242;12628;6;4;10;-0,03075;0,10242;
11;Rogaland;1119;Hå;;;INP;Industri- og Næringspartiet;0,27653;12628;17;10;27;0,27653;0,27653;
11;Rogaland;1119;Hå;;;KRISTNE;Partiet De Kristne;1,24949;12628;76;46;122;-0,21538;-1,33725;
11;Rogaland;1119;Hå;;;LIBS;Liberalistene;0,19459;12628;14;5;19;-0,11272;-0,29578;
11;Rogaland;1119;Hå;;;PIR;Piratpartiet;0,07169;12628;3;4;7;-0,00001;0,07169;
11;Rogaland;1119;Hå;;;PP;Pensjonistpartiet;0,40967;12628;29;11;40;0,13309;-0,28912;
11;Rogaland;1119;Hå;;;PS;Partiet Sentrum;0,25604;12628;22;3;25;0,25604;0,25604;
11;Rogaland;1119;Hå;;;BLANKE;Blanke;0,45063;12628;26;18;44;0,0204;-1,43731;
11;Rogaland;1120;Klepp;;;A;Arbeiderpartiet;16,45274;13559;831;861;1692;0,21662;1,59951;
11;Rogaland;1120;Klepp;;;SV;SV - Sosialistisk Venstreparti;3,73396;13559;211;173;384;1,25876;1,0745;
11;Rogaland;1120;Klepp;;;RØDT;Rødt;2,50875;13559;137;121;258;1,8212;1,19558;
11;Rogaland;1120;Klepp;;;SP;Senterpartiet;15,34422;13559;729;849;1578;4,36298;-0,9215;
11;Rogaland;1120;Klepp;;;KRF;Kristelig Folkeparti;11,67834;13559;634;567;1201;1,26678;-0,78028;
11;Rogaland;1120;Klepp;;;MDG;Miljøpartiet De Grønne;1,14741;13559;63;55;118;-0,45361;-2,00862;
11;Rogaland;1120;Klepp;;;V;Venstre;1,73084;13559;84;94;178;-0,62649;-0,0127;
11;Rogaland;1120;Klepp;;;H;Høyre;20,56593;13559;1058;1057;2115;-7,32917;0,87932;
11;Rogaland;1120;Klepp;;;FRP;Fremskrittspartiet;23,45391;13559;1068;1344;2412;-1,59275;3,77834;
11;Rogaland;1120;Klepp;;;AAN;Alliansen - Alternativ for Norge;0,09724;13559;6;4;10;0,09724;0,09724;
11;Rogaland;1120;Klepp;;;DEMN;Demokratene;1,17658;13559;71;50;121;1,09801;0,95588;
